"Dim.1" "Dim.2" "Dim.3" "Dim.4" "Dim.5" "Dim.6" "Dim.7" "Dim.8" "Dim.9" "Dim.10" "Dim.11" "Dim.12" "Dim.13" "Dim.14" "Dim.15" "Dim.16" "Dim.17" "Dim.18" "Dim.19" "Dim.20" "Dim.21" "Dim.22" "Dim.23" "Dim.24" "Dim.25" "Dim.26" "Dim.27" "Dim.28" "Dim.29" "Dim.30" "Dim.31" "Dim.32" "Dim.33" "Dim.34" "Dim.35" "Dim.36" "Dim.37" "Dim.38" "Dim.39" "Dim.40" "Dim.41" "Dim.42" "Dim.43" "Dim.44" "Dim.45" "Dim.46" "Dim.47" "Dim.48" "Dim.49" "Dim.50" "Dim.51" "Dim.52" "Dim.53" "Dim.54" "Dim.55" "Dim.56" "Dim.57" "Dim.58" "Dim.59" "Dim.60" "Dim.61" "Dim.62" "Dim.63" "Dim.64"
"bpm_histogram_second_peak_weight" 0.048459087488689 0.0798943761200172 0.168150186339608 0.00575978532206116 12.5712437269929 0.714291173244973 0.747161091485132 0.223751794437162 0.267234082808723 1.4625063912597 1.2613719503147 0.00856239981185451 1.59542107862543 0.987334825950599 0.028726542071647 0.363510929231077 0.517755585691358 17.0228141361629 11.9956337320616 0.00771256359760875 14.0888242138047 18.340958353149 2.4253161412612 0.00468055771694434 1.30619688498093 0.337497953168486 0.336557619802755 0.0529742786543213 0.163931993641206 2.80340288802783 0.143522081074527 0.139710813655721 0.0179494631199363 7.78374080850258e-06 0.00070659920799081 0.276900395217639 0.00147784179400427 1.32019867910271 0.311603249201596 5.2310162089699 0.13831799990734 2.2252424698351 0.038482724444882 0.000381763019573513 0.0304095285525776 0.0870766424020908 0.000139348729287083 0.00869076912457364 0.0249563066921015 0.000791211056684343 0.00163662079919455 0.00320661576531735 9.86591322385392e-08 0.0449081738518054 0.00112583306562785 0.00441842766018699 0.00184453013872369 0.00328634744844672 7.98562966517494e-05 9.40715320113463e-05 0.00230245765368721 0.00179320605366933 8.0280899599613e-05 5.27810172604408e-06
"beats_count" 0.0379061340954217 0.0280974685508944 0.114174631127176 0.203431833845836 4.70521152948021 0.0793685348051446 2.86854107724408 1.38310270087005 4.91314529389814 13.8874468731292 1.54942346639619 0.724574814890585 3.33406085232069 8.94035730072508 2.31071831315872 0.627063138373477 3.21976968727862 2.34417337778641 0.001543620932581 0.136364850585802 0.205356411249411 0.963506227002792 2.89189615742325 0.238958063055213 0.437485290501978 0.0346462422827279 14.3275354263775 2.02906654706508 0.0752739053222144 16.1926727823325 7.55370719722123 0.5355882118312 0.656422344088166 0.0651590962917279 0.115898782689275 0.0031150452881492 0.00835058400837022 0.0248889843671618 1.34243999704383 0.0295495552485604 0.140353448398285 0.564964172780479 0.000264998358376157 0.00804241760009295 0.000204172252956912 0.00703414741772545 0.00610881079906035 0.00208342543019894 0.00666830157960542 0.0211797909731343 0.00446465847572343 0.00725532075888593 0.00223851986831326 1.77644188615751e-05 0.0297189349213623 0.0392393117542361 1.99455246778898e-07 0.00521909351886969 0.00141318318793801 0.0132401955879565 3.70421058877815e-05 5.53425259852279e-06 0.000246742165215897 7.46375438655809e-06
"bpm_histogram_second_peak_bpm" 0.0179625397872974 0.0251050325836924 0.0333212664571777 0.00119615520191761 18.3379834584865 0.299656424947122 0.0730625579263924 0.0127918026799512 0.000999229261614364 0.0858040384617123 0.265152918487499 0.0188185840252012 0.282806400634549 0.539238879051797 0.254638297962652 0.0346632938121951 0.0225398017930915 3.82306652935034 5.45804563309233 0.233466998585768 1.42737691939086 0.517687516577896 7.56015330424841 0.236927933072579 0.0690551755242092 49.7034873019175 5.8716769898469 0.240504446325466 1.14188056238146 1.59831628367103 0.905104556656943 0.0553953439325951 0.0345415529808244 0.0363857688766894 0.000393471490147014 0.0424807983384475 0.0358355104984963 0.15094603776025 0.0492394710925737 0.139119946475185 0.00629170431626715 0.0188602731095553 0.00147188129885408 0.00111533141607366 0.0170081480714407 0.00472012859759888 0.00130715926001538 0.000274608211004482 0.151458505844459 0.000213504366875642 0.00143336426574628 0.0012708994695704 0.0358085816264983 0.0414522157866037 0.0435067718760309 0.0219302987147259 0.0118184570414881 1.29313551895566e-06 0.000321963772757102 9.4116833606535e-05 0.000184205358110624 1.17844266508436e-05 0.00260283918142048 1.32303719152211e-05
"bpm_histogram_first_peak_spread" 0.524317988577102 0.479303375166934 0.193683511424477 0.765667598498415 4.54804611953345 0.42822329954653 0.734993558929434 2.47467690341286 1.84153821470125 1.20643885699722 0.289523867581731 1.69340209512614 1.90480964135448 18.5598710674638 9.72476759422434 2.0549244557301 0.99678118665953 0.485127956500766 9.41449536649952 6.02723724246917 1.2019780921561 0.127506247814973 0.331736436600316 2.30821295028247 0.367518453177085 0.885212107392994 0.0866936761497211 1.07652698275443 0.531585817086254 1.79905926581602 1.2449225452153 1.08362528069923 0.305696217147473 0.0997541081891689 0.00267661497741983 0.955718216261251 0.0432247936972342 2.88053197552514 1.17500648814504 13.5134480112633 0.758055105564401 3.5331398270337 0.218549600517524 0.00865606075572821 0.0410932876989248 0.0573215073160315 0.037306722355236 0.00432366911070276 0.0939858185084238 0.00737216628493071 0.00257574942538809 0.00297607602879751 0.0998590437543717 0.656813406465836 0.0135688311465208 0.0532748508839812 0.0125987271093554 0.00568207361991768 0.000115199936005843 7.56638367234029e-05 0.00599489050943461 0.0174082714754475 0.000676066125160482 0.000113203789245424
"barkbands_spread" 4.7846137163667 0.637590430390756 1.24109983775903 0.65241703764234 0.00128385028442822 0.168410411253001 0.00473690834197147 0.0204873612603419 0.469149650126526 0.525156134425591 0.79425710608321 0.488207068735827 0.673724661198537 0.741456344984242 0.341628209101226 1.73898642443218 0.0145637536801727 0.000570589668790221 0.269910079653864 0.0198028161470474 0.0109525333627634 0.238711594134452 0.0221564173269926 0.0112199148084231 0.349997682040753 0.0175536933545174 0.209864829591797 0.0552528191807712 0.205768275079306 0.0122667338435915 0.135401280264209 1.02256968484576 1.1625518779937 0.00206440726536902 0.0253112320505397 1.82239482068964 2.55413723655587 0.0447630299938046 0.215117550872029 1.75620648580837 0.17205737139871 1.28190705481262 0.252735678252403 0.0378298296655254 0.791771877497613 0.706248119661589 0.289985213152789 0.461021630786539 0.878572324358121 0.136768758313327 8.17462302473936 1.48446188839599 16.6003655412257 14.0772266560467 5.55528099810857 20.4552219593608 1.39678436073616 0.145286881413949 1.91668629853223 0.172963978570273 1.40042969227442 0.00852994337235486 0.125090982266557 0.0158354464591816
"melbands_spread" 3.08319735556412 2.08454174702549 2.84504078415088 0.627198816796717 0.003274654450621 0.68672193311387 0.210338848861978 0.733709034475744 0.28048843766252 0.767479789384364 0.460402966004205 0.164307160836047 0.697154476822574 0.218246473783449 0.0364745115044233 0.268931881579822 0.26129537648467 0.0382438473294815 0.123834781396621 0.264877546667855 0.0556133193364925 0.129488454170359 0.433867573947999 0.0252545741015519 0.394424431946177 0.296541643673338 0.6579317280697 0.163941487984217 3.20304031010611 0.398051081461708 0.575593450350059 1.19244803589555 3.37446834300117 9.65388609218938 0.263101558637031 1.99477692420525 2.01334818885732 0.22448011822134 0.593318960936879 0.315204842880655 4.56167226228769 1.40559146723484 0.991641624568259 0.402174711900084 6.52550707102048 0.173184069262549 0.0737781016714011 0.107077298047252 9.08750922699301 10.3269524036471 5.70990366903324 7.214528620995 0.801765176611094 1.14049198040234 9.0746900971103 0.0742592747496024 0.00467647059395036 0.173848976764279 0.198077414539925 1.34225062128853 0.702512674166798 0.0930724076238882 0.000213026863936322 7.98087568154273e-05
"hfc" 1.19276946423044 0.156965859864371 2.30752351147934 2.53603705077666 0.0766085611331285 6.51655690390328 0.875481346131051 11.5929121582123 1.49900746893088 0.869144922323769 1.53138802015994 1.46059302053043 1.46629319082657 0.39360473755381 0.135637366448955 0.0149497288304519 0.0147348629856378 0.283461985633409 0.212382244609835 0.353384480110171 0.0150230161101273 0.00255439340279867 0.0110390816476613 0.00601395098219425 0.122432733810215 0.466967731492464 0.142021495894211 0.125389190359859 2.71641704484829 0.113613829392159 0.811835054774603 0.734678685570187 0.0190886977095385 3.15130842179166 0.390361485015033 0.160483579292742 0.0153483225703424 0.034455081455555 3.65108333400042 4.2721620092692 2.76771800714184 2.87040040799648 9.86491812718337e-05 6.35433805042032 12.3067827870248 3.77392736248507 9.01405689244647 5.07197256171046 0.0790259452500137 0.107236574322678 1.15614829212923 0.759523055575959 1.20514304478418 0.0092446098591871 0.43966770248148 2.76219887674366 0.0400080359767185 0.0950597240591619 0.0295404446907681 0.146457369568006 0.00675054632248255 0.00493772916894793 0.0260143153857123 0.522034991211339
"barkbands_kurtosis" 0.295193169293342 1.66489200392465 0.0544098720145623 0.52207866072365 0.173925887880367 2.11590205719338 21.9425432615551 1.34032626835815 2.79335720416869 0.0176709870723187 0.074067669003776 0.01331010452876 0.400718014778475 1.01267280008621 0.409272353119484 0.922776994428752 0.78062797211829 1.44231519428876 2.49474244825242 1.75197513761442 2.89276492712065 1.01632587139579 0.172175348256595 0.00598758147409087 0.322690787757013 0.0392032689597607 1.26157016819143 0.00134236365863744 0.00378863998466333 0.713683239821686 0.396741271413155 0.177005636604344 0.938735887356408 0.550794526256881 0.21274617725469 9.65277469565365 0.127312366205704 1.27050229626905 0.146660894057522 1.29320589148732e-05 6.65408716948582 3.40416844168287 1.12423504074139 0.00173614876689838 0.0586573664756772 2.09755829526026 0.693062101719975 1.84474835717882 0.321246289018666 0.0115341040472423 1.27507043598725 2.00150284573745 2.19545036079478 0.0644160278770445 7.15581048685663 0.422625454663074 0.273827367642142 0.578533672279071 4.86594159799997 0.432299925795904 0.377325559174596 3.7055814455176 0.312325200500412 0.00265936464224979
"spectral_energyband_middle_low" 0.0630589137999311 0.262373696086545 0.465537094446563 7.27142171397188 0.147206579289307 9.79934852533467 1.62196074522316 0.0289834197583783 0.562803821852344 3.62518207371644 7.84150223952855 0.154453020156342 0.268508880515414 0.63831920866696 0.206668552354661 0.287751648286529 7.52252975576032 0.264132794561075 0.433198070660201 0.811795792798161 0.13249266630237 0.157503161486701 0.0169139537284632 0.54437556536397 1.0138506693443 1.07698860224795 0.0414742762668787 1.8512025442216 2.94966623628692 0.506642345144911 0.185173052206055 7.61931586751853 2.95301916880299 0.00784644885878393 0.6823774034607 0.0615879895527837 5.81085479141185 2.58657607595943 1.68038322431331 0.945320658772258 7.31898653398811 4.18540030774528 1.95162505457382 2.27098507921697 3.78643041957296 0.267157808337705 0.0285486172928366 0.0340438258220419 0.814393463866416 0.848432844369636 0.741115384411703 1.43735718602602 0.180303640204557 0.0442113506071093 0.328692593009177 0.0579663219488875 1.06299657792295 1.11327459619411 0.143985334158364 0.00803898156943454 0.0869409437475378 0.0705480664517704 0.104939081880289 0.0133247390640874
"melbands_crest" 0.176734643154534 6.76250678210921 1.43194059360852 1.72443813808071 0.00293636362908133 0.133061248552008 0.344401867924905 0.493208042240254 0.73173596681006 0.312721845592095 1.06054857689571 0.793662469169478 2.11735850537695 2.33036017602057 0.10484363312196 0.0443526751199706 0.455979253137334 0.994563127450981 1.03646403707691 0.398545048189917 0.591731851835505 0.908063663785385 0.125383975758459 0.254102554670313 0.00907493518371074 0.1250570183873 0.184552847648441 0.56810381944215 0.657534729711874 0.470327029398673 0.00737434292573259 0.561190111127409 0.666962389728627 0.112428455150576 4.36298520507576 1.13808748321371 11.407688997061 0.677397151117386 2.11790782637475 0.212689580584507 0.66886682307565 2.10690853010636 1.2541498165727 3.0018748675058 1.74780414294501 0.7215014735957 0.502987554750128 1.01894391176729 12.7413987682376 13.5824358000267 6.219211662534 4.51149624233062 2.86980378573544 0.46334576831514 0.257388007131856 0.620248506205902 0.244293776690887 0.214011556250264 0.349915750684652 0.0124570432169531 0.157310131408996 0.0790799726726279 0.0446059594884893 0.000953187308739551
"spectral_kurtosis" 2.58946760646081 0.042737002036768 1.88070714942775 0.847035199733794 0.0204479602275867 2.37715623172288 2.07368064533576 0.85511146113753 0.90584218902569 3.23779334113363 1.28248619549101 1.13197790279549 2.90917074509139 0.664842877573985 2.01686799016143 0.908316702947118 2.72346943250578 4.20616516827902 4.50251297541049 0.796212884277609 1.42714265753714 0.843941323483962 0.424051978156463 0.0420739566267777 0.26307210028861 0.716835016918492 4.50625661299283 0.190504906694406 0.855581745382344 1.6459309393577 5.08155559093445 0.0359481240406838 1.35661553192674 0.439936533312794 0.0049097511214323 2.88314574335864 0.0687860451522258 0.0606482954751408 0.385396178219356 1.00779222087003 0.136468008277065 0.513722303462858 0.551747115451931 0.905936037247953 4.54904462226432 0.0358498790101061 0.80725738349803 0.0906193951101802 0.10547774406667 0.455981540137995 0.0439310329898778 0.586968615165333 0.0920376903963221 0.0963879190904383 3.73359857721797 0.264022596247997 2.88782182905904 0.183794161784278 0.00924067408900507 25.2551888712831 0.288190906495307 0.111305524209354 0.0828723711288516 0.000408289690342623
"spectral_rms" 1.29307906933132 6.06412903090918 1.67818601391379 0.840937968606777 0.0118389585222455 1.96070115359977 0.432432774219612 0.02633881279647 0.0102715157879191 0.228759729654181 1.0268016930323 0.627035485857523 0.200994191197867 0.0159275097256704 0.221018656822763 0.102674704630464 0.184684486567763 0.19456227109492 0.57440195437013 0.404803713962664 0.0648670277848302 0.30049426857415 0.0615887380397814 0.00261068895262719 0.0173871674485238 0.0443850973719727 0.668733486091225 0.373661374110211 0.126590440843577 0.0411574596082044 0.0328622420403704 0.149459005876402 0.319502098246528 0.226278574868967 0.0495338689253482 0.366331636815648 4.34922638505791 0.0785486103736301 1.09487523557958 0.269961371211071 0.565135068555716 0.00373106933188279 0.346601793111417 0.367927826852343 0.520465957088532 0.261325668493624 0.00890516368705837 1.25206519999922 0.155648175986486 0.36976878383437 1.19827001517939 3.1765022684851 0.553339702723472 0.0419316065203331 0.318098984781076 0.638943750125764 26.5894257868804 9.23553816813899 5.86561193843496 0.661912701266779 1.49760096183356 5.25019439976147 16.3778925251437 0.00552801136047264
"zerocrossingrate" 1.77793234671669 0.220740800910967 0.889513373183502 4.95755605797681 0.0250480433663343 1.38652056766188 0.185353909378316 8.00634174813593 1.75192832860972 1.08119648541269 3.75205062901257 2.90125580414146 1.55050434239691 0.109165333608832 0.982511831821501 0.0458717238985149 0.000953781442728655 0.0339161703670274 0.377419198183769 0.207818111920625 7.85502709199079e-06 0.254218891638415 0.00200952424619957 0.0512456810879178 0.263596470172709 0.00232741258693785 0.271714737610568 0.00337126460423407 1.14934165081758 0.0686141858330468 0.711434030123193 0.411867772302714 1.36638371728115 3.10237474312417 26.4588090349925 0.274133979007738 0.767667737244572 0.0133987239561175 6.37613799572196 0.232805407116638 3.3782349375126 0.015562097216675 0.676487411036508 2.16540869499417 12.2330647027463 3.2393621802767 0.290768139236582 0.387402634410797 0.783232520289953 0.0190417845708458 0.40897046927086 0.736728228924764 0.84813172353014 0.0361075103465297 0.48502332309872 1.52786370932256 0.0269974893341933 0.0695807898707501 0.128022354550783 0.43444771341608 0.0561427217659171 0.0127417068605447 0.0151844415565652 0.000433313218242883
"silence_rate_60dB" 0.3746553709032 0.30047870931622 0.274375005291576 2.79168236784171 0.388692119749912 5.26666725403854 0.0665004713073501 1.66035124518844 0.349557265301808 0.000514981536207828 0.00631123797970141 0.0218884717598145 0.966708493944608 4.61835539835362 1.93400573762914 0.00658427539379356 43.1895638569893 1.12583065702449 5.30315137586384 7.24379798102709 3.12795758309621 2.85564312209322 0.768151193103023 0.912944078094918 0.286410208984796 1.57950158271216 0.471308235234024 0.45964812390198 2.78169533329758 1.06465739306268 2.45269743756938 3.77005316479904 1.28476680428314 0.242306226707568 0.140968976180378 0.130322884768156 0.00441579114355132 0.0533485934997911 0.0743647969947631 1.00114341742355e-06 0.424293678057506 0.171650034103565 0.194363598285176 0.013859607166452 0.00811415211916711 0.00355415675708876 0.0119653910187897 1.82657933871185e-05 0.250847256872842 0.0400157178129898 0.0370748256215273 0.00617083034441809 0.0826729783891916 0.00493514507134109 0.0301459394098566 0.0102810610570942 0.203326910966263 0.0528563870915252 0.0315207745260855 0.00665106352349847 0.000572713960123223 0.023638549597564 0.0405765115310089 5.96438133502262e-05
"erbbands_kurtosis" 0.308976020941947 3.35439412984431 8.01004747036623 0.119637219672974 0.0674645382831345 5.64261107541019 0.27875735759799 0.0601605644489748 0.0983748010313552 0.034470957172205 0.03596022924693 0.692050036203933 1.07001666603458 0.777010851113978 0.00211136306819983 0.618500088453268 0.0370601281169802 0.266135844863944 2.84190789421585 0.339820771795481 0.103118057984489 0.813995509160109 0.0345681109232283 0.140553216984517 0.0122714468925987 0.0278098288142572 1.17882632690751 0.00106429573695899 0.501836007685288 0.0971573595024793 0.130918156106418 0.268856433974449 1.52145450962836 0.511915342142127 0.535970728933872 0.0715264645191763 2.81992203351074 0.165153571984765 8.28927218069109e-07 0.0551310315086194 0.210986896209128 0.0231334515125854 0.257829452405973 0.157965908914412 0.00032856908790354 0.0121737609587738 0.202092816507204 3.03241552822412 1.07917918678294 1.78056357368978 0.0378040207441788 6.64138629832899 0.00420576668609081 0.232646882693236 0.346743275360689 0.472155836954183 3.57777968967093 0.00500429258698825 1.97440766866635 0.0788899589666215 1.5316016300333 31.8341344630512 12.8583891790109 0.000664623243875734
"spectral_strongpeak" 0.684095730146885 0.128406893604417 4.01294441552001 0.144725940575543 0.438738542737646 2.61960719564268 18.1133167650604 0.0118145214288065 1.60827051678543 0.387910202363125 0.00327170171359574 0.54937494310397 0.624140548871682 2.43486174084541 0.00411246020133159 0.187501220488964 0.0283542637579429 0.29363475869893 0.0191027013169573 0.00491006166658216 0.188979926038355 0.00192928194074475 0.371780592318364 0.0579459927797025 0.0080294899541712 0.491647324702036 3.12664751679228 1.54568181338142 1.19823967956794 1.09365451466049 6.27000647164849 2.27942179763471 6.36007051866568 0.46681063543784 0.0616855346423824 8.44026077981789 2.06605467149055 0.461462357764321 0.0470474208072531 0.389436862180924 1.74840642103719 0.0234236911611141 17.9039553402484 0.285632415679211 0.0575372310516293 0.00109626078024818 0.0278703168733881 1.13531953833566 6.34608399372749 0.397902155551055 6.77338375840518e-06 0.296567840040089 2.46413246682657 0.460391109760653 0.3435019710363 0.07796558204074 0.438898901437343 0.34562044007821 0.325793520313166 0.00240910775494089 0.0405162648436148 0.0373903299295784 0.0131531509658816 0.000536870387843289
"spectral_energy" 0.249389284568293 7.15821835622775 4.96540970334432 0.0891300389009422 0.0564693146781805 0.624279411257242 0.587163319313479 0.0149851478982842 0.00795016657195472 0.384255638887919 0.245065771342213 0.0517483264936821 0.013014201509716 0.00207484987108249 0.144943010262788 0.00204485372205919 0.331430141935925 0.126841177001974 0.0200315135110543 0.115495926867773 0.0101115733708253 0.282393045093821 0.0462311384891333 0.11384451779437 0.0161578968399273 0.0277034572944553 0.257761180273652 0.17061985438186 0.00642254632988977 0.0177474713553112 0.0347284347295405 0.00289979741723134 0.167319887239305 0.278750222536804 0.00210835344893664 0.00222671826794638 3.06016636650273 0.0624559652069716 0.356630285793536 0.00508558311616437 1.17912809002008 0.278802712746358 0.133725240305049 0.453828262201537 0.0269746629565995 3.26528501121765e-05 0.120057150243399 0.483801730075063 0.123982577356859 0.720209958490687 0.138669035001325 0.732847666720308 0.00319002725416397 0.000984455849325112 0.778073871994437 0.242686336911196 0.0221811959813007 1.85330475749744 0.179157582392464 0.055441918400279 1.37795023339882 6.50140795507583 16.2856501438989 48.1966073327294
"average_loudness" 3.36600199835822 0.965173503417001 0.180923770463236 1.74761732175115 0.282035503060827 2.51238879243017 0.242727328170568 1.74418296145646 0.689815298546959 0.155397467861533 0.00269987116203249 0.106911609199142 0.532062095337546 0.0481182825302715 0.208641547870619 0.0203239118840575 1.06818006302155 0.372046442621763 0.155843916021796 0.772045587405627 1.34611497608991 0.208210729249977 0.653224311743127 1.27829745115659 0.544820285965356 0.151605062937737 1.19462111866538 2.05854718187162 1.73392969625227 0.0265930510326702 0.238873969896956 22.4801025490339 2.96183568937341 0.0630126541656789 2.39445890249889 0.040617160027756 0.232464728374182 11.1885567511584 3.1022981880323 0.299819084474303 10.1785061755933 15.4864168553799 1.87089605934082 1.67726407999977 0.0582469624507103 0.534367151243861 3.85296162274345e-05 0.21279965620356 1.08324940169936 0.186108743614926 0.000593105879713578 0.00148429520506907 0.208544088704385 0.011387023383885 0.00329842087837452 0.322367890518778 0.557220139626818 0.153620947411958 0.00777877674681467 0.0027017345547044 0.000123647738739649 0.0176327307580882 0.0541620862963812 5.06825827764665e-05
"spectral_rolloff" 0.626448757115975 0.249605976736742 1.76913719434741 4.1432616501884 0.0450591674847769 2.77337003430767 0.543959115034346 11.811314411229 2.63485016156612 0.849426548647553 3.38605463732707 3.31843496320097 1.6403795100783 0.451635562876761 0.540526865838524 0.185368623290794 1.59772168531947 0.14350944426221 0.269397317392633 0.0220189046099731 0.0230595299700781 0.0709655699767168 0.501737640783338 1.29572711165452 0.766402177427218 0.0519902830221244 0.775340788787237 0.842700406989228 4.22559037226009 0.305794819348198 0.00166007052106418 2.76226307440916 0.10448117277718 0.346327447126055 29.2814974902122 0.0882072577441549 0.570442766856023 0.000754984715272083 12.1867687048134 1.23422974128751 0.267508788167665 1.77075926197401 0.0258850512866952 0.773889714723693 0.350114091283414 0.163157274483492 2.56515733801415 0.865234558149359 0.0346914011047354 0.130806111348251 0.245951968428686 0.00834256534250774 0.167578751465412 0.132261192115644 0.00599210565807961 0.0192247172671331 0.000316610971367135 0.015353328596927 0.0114013449814292 0.000669450603391757 0.00314209838984249 0.00267210688592257 0.000189256310364901 0.00227897091236436
"spectral_centroid" 3.6991763518555 0.966178142931663 1.20890555622906 1.63458028775395 0.00234083195013674 1.16876331487983 0.834919738487165 0.582625181957999 0.876941273005058 0.76369276915399 0.989254361871149 0.591961509272402 1.67574756363513 0.998111850125516 0.33223559006843 0.156306788012338 0.0261582285522698 0.028485479233808 0.137411812465024 0.000872996656265373 0.316194265619854 0.298696838690308 0.0792294811134959 0.131098822740075 0.192731394063944 0.422884007873825 0.0308879912333036 0.0132342665438987 2.57424050649648 1.05766028653201 0.27852582881411 0.946435594401686 1.86609620911118 0.275106730016556 0.159042978209937 2.817394417602 0.200174157990469 0.550621280675497 0.00744982099109658 3.18543431702951 2.55534881939738 0.238972263870566 13.8596759105841 0.0404300437908618 0.085373851490929 2.13835219598849 0.547636864237682 8.84002745617087 0.167398375232962 2.13422013237236 10.0782324940155 5.58339555924521 0.0695898260731988 0.174843743253555 4.54749947677629 15.2832470417011 0.0510282659961713 2.18996506902099e-05 0.320692811182469 0.280426181641805 0.733135039278475 0.179685258413883 0.0113318474132578 0.00162581837618776
"pitch_salience" 0.485552509724129 5.77402046295672 0.382302853258233 0.0395069804295568 0.0296010256039231 0.160524927239649 1.68064003733211 0.292519081562226 2.520915311039 0.742320733265945 2.28121230041892 0.309800714760286 0.749467485728468 2.98689560241678 0.0498478537790726 0.424436423759499 2.29065181710454 2.29086537124754 4.34546429446807 0.815214458532886 1.87189074320174 4.16297574772421 0.2396760740939 0.411143731315201 0.288749449452553 0.315862147962096 2.55379829828239 0.196623956678582 0.033859940475325 1.39187574833337 0.407506887771847 0.827617275241754 5.99170376977721 0.0135677345599381 0.611511751116848 0.959657657929919 0.00187222386807835 0.75789503804066 0.0619499101815723 1.87373815907523 0.192846299445846 0.0645510521099261 1.59111383818035 31.2354268818525 0.23066908642764 0.135868009496812 1.47501188231833 4.2815974131864 3.57723548570679 0.00708144442439735 0.369137900919897 3.91378353190595 0.032707556538344 0.224562571335963 0.0146073673222804 0.045478388156313 0.411204444178113 0.0137232592633675 0.26598304569775 0.0537967945333249 0.0197343677225797 0.0505269675814945 0.168066544641893 4.93773437673599e-05
"spectral_energyband_middle_high" 1.81711807141627 0.149617998488982 5.58628139357977 0.0509421402764479 0.234319847636634 3.81569174570789 7.24928913143559 0.0142592646764341 1.82927567175386 0.539125913770773 0.357144919586985 0.330175209913375 0.00891704923362412 0.00230410794323198 1.23440102186609 0.491220868517718 0.755703435869223 0.00461351926534751 0.321002455634525 0.620314022992169 0.0399775930383998 0.0178859297955415 0.0054028977825412 0.0450370118484544 0.43691229728805 0.152803407212376 0.178505601083808 0.923490138171296 6.18162690130694 2.05992809581439 0.591402921753312 0.0124612886406267 2.67569523575925 2.58752285792758 1.58627026965131 2.26109279110686 0.55932951568009 0.14917999519092 1.97781091263096 1.91182860375887 0.998213738613659 1.35145604407106 3.03879453677615 0.0859039563284934 0.360914555407191 16.755170076622 0.92652621410706 0.0098280738973326 0.0825141101329377 0.301105985193435 8.59622545624565 0.411440530762122 13.2720191470219 1.66853360014618 0.191583215897931 1.05576508988403 0.0798161269829551 0.351724129243321 0.412585084837866 0.064671023133946 0.0323398718998347 0.00454429985804182 0.166843124759422 0.0155999531709778
"melbands_skewness" 0.698583866593531 4.21704699843544 6.04288456353706 0.205368172923289 0.186384430044951 0.0730985260255622 2.65814858452905 0.795413332625578 0.322898400519416 1.4221963557895 0.0997395851560742 1.59423578109657 1.25521829773676 0.456554094125857 0.575567141322288 0.00326197463001489 1.05092814538308e-06 0.00318918387277357 0.3591562539821 0.355730661427085 0.267505548191575 0.0719959995449993 0.162314707802613 0.0146217803273807 0.00527242474140171 0.052025629958706 0.0900446335387153 0.0299660432365795 2.84705722585203 0.326891360870099 0.170127498189353 0.0526595415325364 0.313431498149703 0.805589903884717 0.907537974150043 3.63404474112031 1.00262624436063 0.237391368054877 2.23061168330206 0.613380674565411 0.202145891860982 1.38107762501885 0.0645966410757415 0.246238345735287 1.58502371267727e-05 0.293374187853201 0.0830173367075251 0.631455184074648 1.30300416784598 0.0282347150937101 0.767982985237598 0.0600644117005394 0.554698789524615 0.00496070805120764 2.53276608381071 0.0635579688288117 2.62491690036499 10.1873503926982 35.1998162854322 0.00495557928304174 2.57174804935391 5.84376534087715 0.178566719990636 0.0119161026685146
"spectral_spread" 3.34546563675572 0.670702708865668 1.92423817528887 0.218356996305766 0.0121087840734416 0.406134722010877 0.333684557110642 0.261445535387029 0.835601028601846 0.478563025475077 1.85420359637649 0.404702804140543 0.742139069327247 0.187529816554889 0.220670216570172 13.7475217592875 1.05992451151053 0.12771029538209 2.44376620082336 0.047840148862964 0.0820790185134145 0.00318569455204271 1.15178847339616 0.519537361442445 1.19257124605875 0.060517822525317 0.229024403966728 0.681339445017204 3.49101975337855 0.000423916775337565 0.206304619725272 1.23758589076259 0.0540878754179353 4.24686352808014 0.0956319641668033 0.0788438387805119 0.677597466133518 0.91579783644871 6.11214351744296 0.00230651728325201 4.87061082016656 2.72194777153525 1.1296251907908 2.50278546315124 0.632149118605149 13.3004460989201 1.39559363456004 1.71518439333156 1.01594026251629 0.00094188892636736 1.41340290985148 1.67584564015268 4.3303725690212 1.0270662098023 0.378426609567474 0.729368185643583 6.57025030182643 1.24867700806152 1.70010153280296 0.288660237723881 0.655368999652374 0.230756395579484 0.103859102839901 0.001659876393107
