"Dim.1" "Dim.2" "Dim.3" "Dim.4" "Dim.5" "Dim.6" "Dim.7" "Dim.8" "Dim.9" "Dim.10" "Dim.11" "Dim.12" "Dim.13" "Dim.14" "Dim.15" "Dim.16" "Dim.17" "Dim.18" "Dim.19" "Dim.20" "Dim.21" "Dim.22" "Dim.23" "Dim.24" "Dim.25" "Dim.26" "Dim.27" "Dim.28" "Dim.29" "Dim.30" "Dim.31" "Dim.32" "Dim.33" "Dim.34" "Dim.35" "Dim.36" "Dim.37" "Dim.38" "Dim.39" "Dim.40" "Dim.41" "Dim.42" "Dim.43" "Dim.44" "Dim.45" "Dim.46" "Dim.47" "Dim.48" "Dim.49" "Dim.50" "Dim.51" "Dim.52" "Dim.53" "Dim.54" "Dim.55" "Dim.56" "Dim.57" "Dim.58" "Dim.59" "Dim.60" "Dim.61" "Dim.62" "Dim.63" "Dim.64"
"chords_strength" 6.24438009152706e-05 0.302072206163046 7.50408574658158 0.663336955854501 0.0670255219424463 0.0611157570792808 4.24604654389461 3.22465215857562 7.09633877627421 0.0392389237191995 0.129705405287123 1.24205711839956 2.8586877135656 0.000161685802432207 0.013265430220978 5.63582605418689 0.0249327251029377 0.55046578511498 0.179076457611755 1.42793253594544 1.16420988959752 0.0520347672706859 14.1289243177008 2.79472110269246 0.460494952022973 2.10842628579985 0.882466164103604 0.215206770544516 0.106630421345186 5.61390649265405 3.67168171037232 1.87966049672938 17.9858599089045 6.22146326173752e-05 0.0234499283725138 0.830931100837839 0.0706764811293499 2.91602468997629 0.892754258640587 1.2259298421826 2.30042047377737 0.00949380268609651 0.00118817986622817 0.42999895086231 2.21143853226209 0.00449379168463136 1.13602497119137 0.102075762788136 0.0096291945318865 0.585664810457154 0.0955306209529958 0.00300628087003673 0.324379379400008 0.102663803855201 0.148473581568984 0.137663123457342 0.0735762862039602 0.0124900245232761 0.00572478321271074 0.01009551305755 0.00322656833816178 0.00256898913241194 5.86902382916572e-06 2.89656635417835e-05
"chords_scale" 0.0294102985303408 0.1922409501651 1.05871788914161 0.0216858789253196 3.89539023378882e-05 0.257399408445528 3.1087047319846 3.52656297408811 0.331933816921546 1.87432492275703 1.70215267737654 16.9864237476128 11.9964148492998 0.690586361443167 0.458153988999977 6.00967366461138 0.0870901430865112 1.96986333622458 0.146099822845896 1.96753858880301 1.38717815332276 1.99744595852676 7.12462191258843 6.70356337409093 4.51600569158436 11.9028884988447 3.91264573335109 9.21609739936328 0.0467745166245555 0.368035088902588 0.0640609258337936 0.188600354630472 0.0154142634442064 0.00591644064219316 0.0346891577098218 0.00513252007283018 0.00143408905535574 0.0162068563922219 0.000558176869022838 0.00417483630297369 0.0164030726051506 1.43181599657345e-06 0.0125687427578232 0.000902709271789002 0.00463243084649499 0.00211914918088946 0.000646214852750332 0.0217212532108488 0.000428664361108437 0.00613838494898822 0.000158643081086357 7.67919703277733e-06 0.00243697190406378 0.00218238488732269 1.00853321984808e-05 2.63043732886372e-06 0.00018022867606289 0.00249096404713603 0.000127206993290077 6.04268105034998e-05 5.1391438595705e-05 6.14925460175129e-05 0.000132532057490605 7.43554225910388e-05
"hpcp_entropy" 3.52932959788056 0.0358212484389698 2.4313886922747 0.621461963695216 0.0331726647789819 0.00213576776971911 0.473697562941598 0.0642953394215083 1.84046281146668 1.27050080147707 0.187920680290388 0.551243641213372 1.49895307332317 3.92180943289981e-05 0.302491130823323 3.52833386548386 0.442185118171023 11.0714616661393 0.0228095731230907 0.052966524392322 0.0933155605053171 0.400942932975302 0.0446254362998291 1.76071690503473 0.785186892463475 0.227167276367812 0.972015797239478 0.0360988304499147 0.318680482256494 3.72910166009609 0.340864830747831 0.744344919635716 0.39274754935962 2.62175666126984 1.94370928257673 1.41169780232473 1.15109010324259 6.70060165245429 0.274432353520116 4.34340844327968 2.51891537204816 13.2743407849141 0.741418450855043 1.22236366581982 6.57932396343575 0.982442044650779 0.593762025054201 0.571832314807576 0.00135835293549925 0.948661634466767 9.14952035568668 2.92269993823522 1.14786463827396 0.183081576042433 2.38359121372804 0.048937567098636 0.231553191439926 0.0147328724287822 0.0022812589242557 0.101299607274164 0.032874439580073 0.0712930898940488 0.0226255444360485 4.9784671365781e-05
"bpm_histogram_first_peak_bpm" 0.00256377352155825 0.0897324198790175 0.000386952733303888 2.8171091751464 23.815362029602 0.0294520561879567 1.96981420852652e-05 0.069041981172921 0.027163299403437 0.116767986834361 0.0137897407810583 0.000212290337465881 0.142435694698654 0.0680107158712862 0.121330265091847 0.135401544704936 0.192429372366058 1.63476310973915 1.67260903584821 1.3002771488867 0.172844344174737 1.27077550716111 1.8604411780176 2.66409129554641 1.13712583296897 0.399471202096605 0.581825772375267 0.276480198943478 7.59649015649128 1.321132567265 0.00735890499621245 0.00470602109113332 0.00180146221218576 0.0271695903857395 0.0145999759742627 0.0342550360762016 0.010064890853962 1.00472563573288e-07 0.0215261851816632 0.0307880638533895 0.00118342154743957 0.000676674489251719 0.00278645454256012 0.000174587868938932 0.00475263464779397 0.00102177597086193 0.0182055303603285 0.0143772125377761 0.00116996956643227 0.000249677974613466 0.00761352974516434 0.00120570063434697 0.001055274066202 0.00450139123636784 0.0116400274672676 0.00471416228754879 0.0136026174949133 5.54129710438888 44.6348711813003 0.0115294857003137 0.0279194080812161 0.013579986654911 5.03522593741005e-05 1.5262091013387e-05
"bpm" 0.000513504906019129 0.086466095550722 0.000493141187080984 2.78554263054909 23.7302744022188 0.0413112748576853 5.58944845952703e-05 0.0922276834347107 0.0361941132952929 0.101055770498736 0.0166630178446504 0.000242793579005167 0.174111946731311 0.0662225005351803 0.138835575955958 0.138248182715597 0.198818953245396 1.77221758217634 1.77739540590403 1.16584225449044 0.0362790266770707 1.57689708287352 2.06925131591611 3.16070798717775 0.991529963638518 0.449858204638029 0.546322298743033 0.212389345592815 6.94867248110015 1.25017604463515 0.00618331656627625 0.0190235530521452 0.00846579270024938 0.0273861611911802 0.0144342067733318 0.0454102102959972 0.00321253363241711 0.00204151463205301 0.0227033038779928 0.222496419531414 0.0185328084318333 0.0140403021525363 0.185236493087597 0.702005660672586 0.000213312745191064 0.0150452176223438 0.0343353515065278 1.8253905849797e-05 2.06626385718545e-08 5.92505860850146e-05 0.0113235677542011 0.00635584504843596 0.000653525378476244 0.00265166466213374 0.00562984620574025 0.000822896096284912 0.00648330648488543 5.25334331025562 43.7598162409217 0.00816842200236324 0.0330837386294336 0.00534833628697885 0.000658613365299993 5.28129312069626e-07
"bpm_histogram_second_peak_spread" 0.437919853603895 0.0233914737030454 0.640393495756298 0.0118883796444154 3.79008536952521 1.31371110256765 0.278263613858945 3.02918898714946 4.02296907205237 0.148396563234968 1.85214050341499 0.0548642922496566 0.569189184939215 0.51431897581299 1.53635759107702 0.120445377113944 0.77569604993257 4.44331904030458 6.46184754719026 20.9462444231699 38.9423883765389 0.267578746760075 1.0063291504606 5.02600258958186e-05 1.26185997804275 0.000249744029869346 0.401217859492614 0.284985654952588 5.02601909354961 0.0357055139907776 0.0211671872584038 0.0715359425944507 0.242103468862415 0.000214591573564721 0.0104009887030943 0.149182399343976 0.00280689057739942 0.114094726801087 0.0529573346234557 0.196956093167136 0.0287446188307201 0.0252573408039435 0.278125071966157 0.566262821304559 0.0107972994658302 0.0122231376326061 0.010085026959631 0.000149391897148114 0.000877103534329202 0.000458684027439437 0.00259817922796443 2.8189609769772e-05 0.000120468613935883 0.00220554085554535 0.00141782737863432 2.54082547037189e-05 0.000786214597771517 0.00102870558026334 1.30485270948603e-05 6.45340141261151e-05 0.000211671439191451 2.30537722785464e-06 1.42440673922285e-05 6.82683839060118e-05
"bpm_histogram_first_peak_weight" 1.98784307988527 0.696839020139733 1.35752660245892 2.0689196077474 0.124737057907142 2.38699789430502 0.390188457287193 3.35302913562212 2.40881455102985 3.38604540128948 0.543652029683845 1.9757354719824 0.404918852051663 1.98307842073704 5.0415129731323 2.2154239959767 0.0029566060413873 4.02987053252902 0.0980427626998972 1.1825622420356 0.658915219713456 0.465723490849499 0.0475589206738387 4.20787399235106 0.387808092595019 6.66536546848164e-05 0.45950522476254 0.156375404188598 0.382262439651977 0.0695881095608585 0.0711567463352787 0.104000091915537 0.0347213142663134 0.0165182971808436 0.429484642975888 0.210835888311746 0.0205653435177162 0.808516640296565 0.920662864144544 4.46614938110948 1.10055957288608 0.61754332727968 11.4858933730027 33.0966977838259 0.0037185334124432 0.936698416198615 2.1012472082486 0.236241982407603 3.74282581349273e-05 0.188923091721314 0.00512978033054878 0.118121082622084 0.0159046955979766 8.97280028736072e-05 0.102627182914397 0.00493202596974395 3.14404442341593e-05 0.00158444376872911 0.408517723991928 0.00691528915180666 0.00142667811192818 0.00915699206985075 0.000532298221459412 0.000486468963836264
"onset_rate" 1.07315633391491 1.2010313621864 0.00771237348729029 3.76884822877111 0.195961352272505 1.28769806659905 1.11368804367849 2.98381829938415 6.20366972212033 1.68378943797409 0.0653479639755129 0.33751169611272 4.14461366166382 0.983530344717271 0.116542807991138 3.46821673845909 0.117279950015679 1.89218232265319 0.0558693852735423 0.00567410793932491 0.633377317974172 0.598942010629659 0.0351351646926597 1.49593412876739 0.0343710533823366 0.250509712792645 0.890264326754848 0.0518768751392528 0.00309736854101967 1.39765540846728 35.4353767595915 0.108516488943549 10.6477425935558 5.0816307424787 0.0943912046501053 4.08142884811211 3.64071067875612 0.525905067640172 0.245285137260552 0.835655969783409 0.0317437565451847 0.193121955996488 0.00903724131472605 0.704206545622467 0.125226174446413 0.111997452819109 0.839711796588702 0.0132432467816514 0.0689317949742116 0.253560596272961 0.288145133870489 0.143112302802344 0.113290723227969 0.132806720823467 0.102506730878693 0.0425679343834778 8.74733312724658e-05 0.0120235766194086 0.0110423583396407 0.00027391757634642 0.00574240672532973 0.000515724079111584 0.0028825277529528 0.000272851124645801
"beats_loudness" 0.890234048477365 5.27929202487273 0.370176765341978 0.621668249580946 0.164786336735054 0.458665727955554 0.00650381703749067 0.395758073957932 0.25543086938551 0.598736219810726 0.0150424461448224 0.527070355045649 1.21737552783783 0.0507981362642505 2.25507611689417 1.24640994667154 0.010405570213027 2.32113915111383 0.04624730608851 0.571935520836931 0.997371938245671 0.227788231857682 0.125610801045213 0.826100401244654 5.22401147898019 0.0352254376814593 2.01388262683233 0.436694084523048 2.37311123069648 1.98535571916717 12.7472270219193 6.46829817891276 0.0603645184767683 3.2327929164778 9.85293148927099 1.34421960965292 1.68256383764816 11.5101913130533 13.9349264838453 3.87569654767806 0.355729793498749 1.47011494391533 0.455242922756637 0.129161313783312 0.169019759678073 0.413618753020523 0.0474581770268459 0.222817838634445 0.207767502889457 0.0325786179764398 0.015516841518743 0.0833033079293348 0.044717120574612 0.0253656549759841 0.0231184473099489 0.0188044234244089 0.00999649795744823 0.00651551245719719 0.00279431798636301 0.000113159093220166 0.00106410876294027 0.00783378530435754 0.000143748895071096 8.73731554742854e-05
"danceability" 1.37759690707767 1.32796381846969 0.0573035045906082 2.38197650898456 0.013869005389431 1.70550303513716 1.80184052603277 2.15874684646009 2.46619641544951 3.50984519030358 0.103700939772819 0.328501775180242 6.00330916157919 0.400038832624862 0.0161628435379697 6.22121508509581 0.10144266637295 0.453640712052857 0.560591279540333 0.376129288931207 0.119802318134517 0.0703298201869096 0.647563386647589 6.64388605831409 6.49181927235898 0.0259954691168731 0.0593530102785306 0.0200354059378447 0.337098850747645 0.0681878332162129 16.3711495348071 0.0963654032904819 0.0041825518254912 8.70317836618555 0.57749946463763 0.12085635758043 0.937628913114618 10.0108986799358 2.50612061726117 9.9884654629828 1.39627816853106 1.42701553731234 0.065092443972811 0.329971339037947 0.874487045390572 0.0251914104252902 0.00447608271987785 0.000352670363558121 0.0357042171698669 0.1028614654401 0.00804681727274018 0.00682366862794087 0.127676859149342 0.023402096205139 0.0676366148965245 0.00396004470119487 0.00306118133683168 0.225507789457097 0.0305860138411692 0.0611964604909964 0.0122568493118893 0.00242231896697696 6.24034578165447e-07 1.16220058358826e-06
"bpm_histogram_second_peak_weight" 0.0555780293724294 0.170812290629564 0.00185925311452713 2.49358381864664 10.7429605861978 0.000102508352707975 0.0666960096657178 0.012285205889574 0.0759078258543756 2.76115977926162 0.439104974485225 1.63513888190849 1.0641143106679 0.285452538595737 0.36476018533025 0.410379226547607 0.406168336501677 0.344608112195403 4.87573922175333 1.41299928819186 5.95525712098422 11.262141963535 4.69036465068159 33.9827147957736 0.46951784571808 1.89094516450054 0.851731775774803 0.777961280837419 1.44850376732973e-05 0.153031652717562 0.113321351450274 0.40789593152296 0.504222344790296 0.034472385271657 0.155792525778874 0.136263548893129 0.00947891302004034 0.161358796259747 0.0770476149828481 1.29409824976502 0.119707674410496 0.0955054299544294 2.42050839063503 6.04191971124631 0.000571874580307708 0.128189590472455 0.484938179022108 0.0507314458965554 0.000324304959401996 0.0395385807859062 0.000580047974035561 0.0069968078969371 0.0154531196125948 0.00688364949401699 0.0263485548312685 0.00296029728991498 4.70008945624308e-06 4.82834487910251e-05 0.00790594769642079 0.00360727032123714 5.61210430213536e-07 0.000210204755943387 9.11536038240704e-06 1.34775977353244e-05
"beats_count" 0.00241163602597222 0.0642519428015745 0.110949783965296 0.341660625060456 3.85856828359368 0.00377605937848504 0.382651265483891 5.27130955082297 3.4078507992155 7.54106364066218 4.32316231343275 5.04480419950168 11.274584486438 0.0151425284617654 0.107946136968386 1.0800586749483 0.297503027186665 1.07224042682546 1.42657914800682 0.0670382299440733 0.219502552895196 0.490595604032696 5.68809209709729 3.59267293969326 3.64205150344548 0.863628258310826 18.9829715598142 3.01431043974883 0.293985610065753 14.5354145549183 0.0961113170662816 0.370500800480889 0.398959711641855 0.13741120089122 0.00897259437676657 0.0367748593443185 0.644518401723984 0.509803753407824 0.198620269731965 0.22294544642472 0.000658032838080222 0.00887964431106206 0.0440691164747669 0.0536976823054784 0.00119666006987545 0.0142151479196181 0.0854973443229386 0.059811312272589 0.00717564003353386 0.0288261345923525 0.00981966643825489 0.00398789511117838 0.00216650864291377 0.00103201494663709 0.0195819400551295 0.000249338112772576 0.000181899935262415 0.0135700931437562 0.00133761533574235 0.00090616892673648 0.0016440205861631 4.50532107021313e-05 2.54318039059272e-05 2.94047749597632e-05
"bpm_histogram_second_peak_bpm" 0.0146681108109702 0.0951366333466167 0.0115445639705847 2.03987548233633 15.1793885483372 0.0387719352387961 0.000975297166421924 0.00505440554380762 0.0632703028387655 0.152771421587832 0.00950022202678727 0.00208927688311986 0.200539663005802 0.0475285997638214 0.410166557373546 0.00203027696894379 0.0690988146421062 1.45745564943338 0.151601810384818 0.470951965849168 3.52951650354761 0.475693946707219 0.257218304269325 2.3589682880536 1.7111643288279 0.00857410076269336 8.94665793046823 7.70583404615397 51.1587907359078 2.91487258112713 0.162584598756314 0.00340988052343421 0.0463027278282499 0.000738043503787668 0.00793063333377581 0.0232425926062705 0.00012851057696354 0.00606722236032592 0.00429285355909467 0.00208914854612116 0.0134456592618261 0.00632780182889629 0.07142233318083 0.096166039918928 9.61874219534525e-07 0.00872580960210738 0.00392666207204774 0.00242151328409801 1.88462458377301e-06 0.00758872511535669 6.43676006379831e-06 0.0021795756392044 1.78044915998282e-05 0.000319756607371265 0.00343944457818491 0.00366369616793233 6.4637749998775e-08 0.00110646089788635 0.0322296057268092 2.81505617620019e-06 0.000455038707895396 2.88059969042015e-05 2.40748168768082e-05 2.51422383820906e-06
