"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64"
"bpm_histogram_second_peak_weight" -0.0235749929740031 -0.0413294435759258 -0.0043119057440152 -0.157910855188826 0.327764558581275 -0.00101246408680987 0.0258255705969332 -0.0110838647995968 -0.0275513748938915 -0.166167378846199 -0.0662649963770637 0.127872549122495 -0.103155916488968 -0.0534277585713397 -0.060395379403581 0.0640608481482728 0.0637313373860675 0.0587033314382926 -0.220810761099937 -0.118869646596255 0.244033955034627 0.335591149518801 0.216572497115437 -0.582946951238048 -0.068521372265745 0.137511641852628 0.0922893155124038 -0.0882021134008374 0.000380592139610073 0.0391192603096686 0.0336632368393584 0.0638667308951194 0.0710086153076016 0.0185667404979056 0.0394705619137698 0.0369138928986268 0.00973597094286971 -0.0401694904448323 0.0277574521494405 0.113758439237053 0.0345987968592112 0.0309039528142323 0.155579831296831 0.245803167417475 0.00239138993120676 -0.0358035739099403 -0.0696375027569275 0.0225236422224638 0.00180084691021196 -0.0198843105955188 -0.00240841851436905 0.00836469240136008 -0.0124310577235386 0.00829677617753848 -0.0162322379329742 0.0054408614115 0.000216796897031371 0.000694862927425439 0.00889153962844499 0.00600605554522862 -7.49139793505549e-05 -0.00144984397761755 -0.000301916551093295 -0.000367118478632231
"beats_count" -0.00491084109493702 0.0253479669404815 -0.0333091254711522 -0.0584517429218715 0.196432387441422 -0.00614496491323184 -0.0618588122650194 0.229593326358215 0.18460365108024 0.274609971426061 0.207922156429582 -0.224606415747674 0.335776480511039 -0.0123054981458555 -0.0328551574289922 -0.103925871415558 -0.0545438380742193 0.103549042816699 0.119439488780169 -0.0258917419159224 -0.0468510995490176 -0.0700425302250494 0.23849721375935 -0.189543476271099 0.190841596709037 0.0929316016385614 -0.435694520964107 -0.173617696095439 -0.0542204398788643 -0.381253387590435 0.031001825279535 -0.0608687769288071 -0.0631632576457116 -0.0370690168322846 0.00947237793627692 0.0191767722373497 -0.0802819034231242 -0.0714005429536656 0.0445668340508909 0.0472170992781979 0.00256521507496004 0.00942318646268982 -0.0209926454918781 -0.0231727603676123 0.00345927748218533 -0.011922729519543 -0.0292399289197048 0.0244563513780345 0.00847091496447336 -0.0169782609805458 -0.00990942300956766 -0.00631497831443496 -0.00465457693342131 -0.00321249894418207 -0.0139935485332097 -0.0015790443716773 0.00134870284074148 0.0116490742738452 0.00365734238996343 -0.00301026398632492 -0.00405465237247671 0.00067121688523257 0.000504299552904097 -0.000542261698442396
"bpm_histogram_second_peak_bpm" -0.01211119763317 -0.0308442269066055 0.0107445632626853 -0.142824209514225 0.389607347830315 -0.0196905904530047 0.00312297481005199 0.00710943425583754 0.0251535887775016 -0.0390859849035216 0.00974690824148217 0.00457086084137317 0.0447816550616212 -0.0218010549661757 -0.0640442469995195 0.00450585948398726 0.0262866533895257 -0.12072512784973 -0.0389360771502238 -0.0686259401282902 -0.187870074880158 -0.0689705695718992 -0.0507166939251096 0.153589331922943 0.130811479956 -0.00925964403348928 0.29910964428564 0.277593840820613 -0.715253736347513 -0.170729979239943 -0.0403217805604259 -0.00583941822738722 0.0215180686466629 -0.00271669561008897 0.00890541034078488 0.0152455215083875 0.00113362505690171 -0.00778923767792838 -0.00655198714825866 -0.00457072045319024 0.0115955419286147 0.0079547481599962 0.0267249570964726 0.0310106497705108 -9.80751864405327e-05 -0.00934120420615425 -0.00626630838057603 0.00492088740381042 0.000137281629644065 -0.00871132889710674 0.000253707707092203 -0.00466859254937118 -0.000421953689400012 -0.00178817394951181 -0.00586467780716461 0.00605284740261336 -2.54239552388638e-05 -0.00332635069992079 0.017952605862885 0.000167781291454089 -0.00213316363154681 -0.000536712184547747 0.00049066095093056 -0.000158563042295772
"bpm_histogram_first_peak_spread" -0.0745279876839161 -0.0401299725630397 -0.0565989081052965 0.00416998984688267 -0.265401602535985 0.118222439972373 -0.0650674346451988 0.197121589693695 0.136249864059708 -0.077869870152652 0.115570049531318 0.103077190659289 0.169299319032396 -0.128020474601805 -0.301124440250983 0.190669260635467 -0.00897122958455134 -0.330919867415789 0.0498650231359885 -0.224789636844997 -0.38528410507881 -0.132081173047209 -0.0737918086136935 -0.0425661393873643 -0.0630548900505047 -0.0548237401051831 0.0435649276748605 -0.0246389117805942 0.117369918124112 0.0214728358073698 0.0447729489950796 0.0284862339706477 0.114670511691649 0.0494684302650499 0.0946052046519321 0.0655079258936837 -6.08683122668011e-05 -0.0559873172115653 0.0727774524147364 0.177818366347077 0.050089215684371 0.0480719972924546 0.234958425119657 0.366649186845931 0.0117890888418997 -0.0575933445611134 -0.091535385287383 0.0223841803268785 0.00488071408976602 -0.0255451983377494 0.00449131176411322 0.0124551927029751 -0.0160331140579622 0.00805319266253751 -0.0127334608436242 0.00734370679022922 0.00306960005464196 -0.0119014832908014 0.0433484057753323 0.0048900807420544 0.000334063388802708 0.000747804254198167 0.000806178296019158 -0.000733227682880706
"barkbands_spread" 0.217278865656115 -0.103443724201125 -0.0514316540026403 -0.0688744591733886 -0.0124584567366266 0.070038795721096 0.0126418611931539 -0.0294934781562508 -0.0190151731045439 0.120933907388501 0.0440847822935422 0.0657310371623739 -0.0680825531210601 0.102058775572534 -0.12127285685392 -0.0245992733354608 -0.0696634798791206 -2.90772154694918e-05 0.0907526230676366 -0.0898097374961627 0.0218553364646024 0.050614535324604 -0.00800188088173547 0.00456181538759071 0.0498666607741045 0.0211334709155718 0.0655963032657168 0.00548872526651185 0.0264310240584203 0.0399856260327782 0.0117418026721868 -0.0558934157949272 -0.023226071837082 -0.0352269682437689 -0.215454266653088 0.110806744732606 -0.264228993506248 -0.0321801405449256 0.0569218203074181 -0.111823543572225 0.0477111428310612 0.111935097890297 0.189625436096163 -0.150402381959286 0.0429820385860613 -0.0294207628247125 -0.130403175760245 -0.0781750761001332 0.0783409974977777 -0.1202812812182 -0.137544964099922 0.319172524297598 0.185204452928971 0.3372565879548 0.179716468169934 0.496751329484471 -0.121863884983695 -0.0342839017035762 -0.0153137073870226 -0.0122397508292796 -0.0486935769062409 0.0613023742819453 0.0502521848169434 -0.00624628758495543
"melbands_spread" 0.172939823587078 -0.179072181029946 -0.0414217335624653 -0.0994618744882931 -0.0358990076857804 0.15738978257651 0.0344696778393133 -0.0945819121455208 -0.0744291219355133 0.126828138044511 0.00595542142860248 0.0347354577500452 -0.0641263470100649 0.0210459577236986 -0.0977892599645074 -0.0342537431131666 -0.0217026082828762 0.00365213427295477 0.0783518205932566 -0.0786866123034785 0.0245132160413963 -0.0752792619783619 -0.0179369671173966 -0.0700099979394196 0.0203607679770914 0.041042885653449 -0.0402203163320633 0.00868550978520158 -0.0613026439881705 0.099238308644498 -0.024421605799726 -0.164339913418342 -0.0918955966575468 0.0857622404171115 -0.0312579018718918 -0.139092114066945 -0.0598759272771046 0.0654507594347552 0.117465120278233 0.154016900824107 0.0134913049777592 0.065913060898391 0.261961585853082 -0.185815692039501 -0.298825190851455 0.128924979715552 0.0729814639032892 -0.160078314444433 -0.125001494027253 -0.0466805386524471 0.0157154677326928 0.0704992370735835 -0.0976766755056723 0.266825529345166 -0.210272401703054 -0.520988568946077 -0.11958221826236 0.0605774481964289 0.0186501305478103 0.0470212557057988 -0.00664713510060862 -0.084071088667193 -0.0981596399130661 0.00435171448777947
"hfc" 0.0682902093521621 0.033880534292987 -0.0872118576328488 -0.262036830487971 -0.0944615398420651 -0.296263162221675 -0.370456236376923 0.0187202081596423 -0.0346736221470242 0.0754443725411019 -0.00111403580376547 0.0117585853540656 -0.0285643362214055 -0.160127023054004 0.0714216187896198 0.00202046507422152 -0.0187026288452933 0.0128873123051271 -0.0689653766544388 0.0491548598873123 -0.0344625085732303 0.0614939044567353 0.0141902960848858 0.0533996643546481 -0.076058652552817 -0.0228757929915801 0.0253794426655505 0.0121396628022716 0.0249098776795777 -0.0480306922222616 0.0188530674887059 0.0518264041758509 0.0971391240959293 -0.0602008523678515 0.0203137024056222 0.0566307357285007 0.0153095357334525 -0.0762150398006694 -0.0276186745825578 -0.0552082817099143 -0.0379622093524499 0.0350847486784208 0.159832150670645 -0.158825991056457 -0.0809973330923069 -0.326330583932874 -0.14237495507596 0.0309531023115891 -0.531068678257099 0.176271615557624 -0.184997576640341 -0.0714113423860644 0.108429395178014 -0.0147520908630633 0.0180839373230287 -0.0375181473045308 0.00697798922005688 0.0450122086768267 0.0128216740897058 -0.039253654010071 0.0124186318661857 -0.0291411891211839 -0.00809271056884089 0.176113026338071
"barkbands_kurtosis" -0.0532137587977582 0.193717825280019 -0.0328675762082931 -0.0442216307457315 -0.0129929175419718 0.0824936112588387 -0.131516873796515 -0.0564910036246151 -0.0969276260779494 -0.143079932870584 -0.109045777443058 -0.0877657103764669 -0.0351420691348899 0.00949949913540186 -0.303517951820593 -0.0694632352784319 -0.0887640134510437 0.342022601613304 0.101516116920464 -0.0874666566768559 -0.0169828474951267 -0.230551188924853 -0.0266809935480656 -0.0589468937276919 -0.316224342529594 0.00876068846785802 -0.266856154480645 -0.0532920091488981 -0.280006711402061 0.246766903366004 0.204405707371159 -0.00951076047975613 0.0225255925353732 0.039607429238813 0.00735153724562524 0.343845906720498 0.0250534111793781 0.140919173987932 -0.0742087832850756 -0.0702532015457882 -0.0410372509647235 -0.132337889938521 0.0372491232844913 0.000871189318730491 0.0860553790860328 0.048837267914887 0.0135591125185773 0.0908267754892404 0.0170209769434166 0.0429627307617035 -0.0373561430693991 0.0462993299154932 0.115622827345534 0.0019644284806932 -0.0403511493427546 -0.0276859467920727 -0.00168031223552281 0.0055050702974295 0.00507679597588646 0.0586984461018138 0.101049922336625 -0.0144528705241824 0.0143341773001242 0.000104641646565207
"spectral_energyband_middle_low" 0.02406333805197 0.0578086084406614 0.303110930091907 -0.0898031243813177 -0.0561503858025412 -0.242744913991774 0.106592803401236 0.170024195753527 0.0367156243695514 -0.300130616215907 -0.0861843449359971 -0.0544137805153876 0.00147353604036038 -0.0524133751953672 0.0550367502941168 -0.105856862563379 -0.128589672391108 -0.0618919651793505 0.16866579953639 0.0773579147978624 -0.0936983807519815 -0.0316988648917909 0.118541476825288 -0.0996200084198983 0.138257847534656 0.0237964744667064 0.0602258413259961 -0.00701715358562466 0.0497117177851438 0.040827635714531 -0.0604156771079455 -0.29734135198688 -0.0495148596189799 0.134319433145579 0.0752579769374008 0.0653501078279397 -0.235418214147176 0.111315640628115 -0.332129726920626 -0.176376464731478 0.0423179671887751 0.106815311250882 0.0253846200473158 0.154253397800218 -0.267460269481614 0.138478420446785 0.198194934688268 -0.00437292709129645 -0.0703091192098459 0.0428668755867205 -0.128754010069606 0.0247908052632914 0.0345853626973794 -0.0144789005280248 -0.00723052375017053 0.0560666660371632 -0.0354645257797727 0.103640600014683 0.0421581757554551 -0.110803739588524 0.0611056683669631 -0.0308148422985921 0.00909920585877386 -0.013018428887718
"melbands_crest" -0.0310833915668992 0.26899872636946 -0.137727314589494 0.0379910890894775 0.046956076695827 -0.0102476518899547 0.0132383573279214 -0.0383166517744975 0.0462157854246241 0.162575311957937 0.0885549116488501 0.198291329988731 -0.155118080630491 0.0598467419597204 -0.125045316772486 -0.0358903621309314 0.0533735033924514 -0.0377019553731116 -0.00163418836904836 0.0791631590289382 -0.0539860803574223 0.093740732624623 0.0595958710043194 0.0429293446019534 0.0163274944825091 -0.0484225069935475 0.0633947393577834 0.00276927147570721 0.0622429413721726 -0.106759434714938 -0.00340203684888185 0.0751106417680159 -0.0327487274695814 0.0192723431441323 -0.0425561772453186 0.121564233247269 -0.290189948850176 0.221420011105182 -0.0149440840263883 0.00609930526633184 -0.0483058391095048 -0.182946645851119 -0.118144734649448 0.0960788547522173 -0.0177435810209057 -0.108162084532235 0.10166640861713 0.0587085698041803 -0.141318097351213 -0.219924073393037 -0.101298138846329 0.479654401801813 -0.228409859571477 -0.290827821583133 -0.028408043642331 -0.173510762154562 -0.0141695053998721 0.053534097998808 0.0159095667741801 -0.0207071886272594 -0.0907819765357778 0.0419710942779709 -0.0198466037845694 0.0041029654044257
"spectral_kurtosis" -0.155445870169892 0.016579175768901 -0.0109466136335232 -0.201008241556185 -0.0742716480971557 -0.133048152570879 0.177679618300881 -0.0882994825011243 0.00993305811416591 0.110947731662161 0.0795000391654274 0.118765188638084 0.0277382494343984 0.201268102440567 0.0889781973751593 0.125446418777642 -0.282773248333511 -0.0069579387221708 0.240341243749634 -0.263529528739982 0.0852319586491346 0.0644006975048355 -0.0355180501659796 0.0188837739062512 0.0653509143490087 0.0675811709340236 0.021012633751354 -0.0234070529234058 -0.0459748357852855 0.0734513493143897 0.1126622776107 0.162182583721754 -0.0358245157400101 -0.0808638568755511 0.0529294780975194 0.117211818584869 0.105627765143556 -0.0949818132649859 -0.0593557251900719 0.0576842931823421 0.0814344752236442 0.0304239477446498 -0.196687483275854 0.0362528788543485 -0.155023807158966 0.118857252067116 -0.144161000936705 -0.133442951706559 -0.131603982589578 -0.034084200403148 0.054730282268697 -0.00456632451232936 0.0712118252777142 -0.0961067838032193 -0.0719123733825191 -0.0425048410761844 -0.137461397563785 -0.13338647203021 -0.0448494072041439 -0.12060426159529 0.156102816622732 0.442296389924039 -0.0798991285861412 -2.45598713899675e-05
"spectral_rms" 0.140749723695094 0.216829305578477 0.157922233039795 -0.164458522654401 -0.0467824374539782 -0.0701237630480026 0.0565953023447561 0.0612693611663785 0.0488903224626245 -0.038725183643603 0.0189966912084654 0.0520617525228234 -0.0514213931228407 0.000315753872189961 0.0087923863540068 -0.0640455390542909 0.0213129296017225 -0.0549330126318523 0.00968856817903412 0.0785502204858164 -0.0349117284078537 -0.0287900038653639 0.0710791892574741 -0.0100458443039389 0.0697327623206932 0.00213587332210782 0.00250720643513483 -0.00447878938461473 0.0229320565036686 -0.0303840785553627 0.0249375159138062 0.0303562237862653 0.0232486069444521 0.114905746114689 0.11624428039934 0.0289142227165433 0.127411237834543 0.0518454519383839 0.0055413174453488 -0.00800324301296649 -0.063416369159269 -0.00520535661779156 0.0787451491510222 -0.0509497761660659 0.0151952402460992 0.0435525323068742 0.019690225274981 0.0457352384360006 0.0300546853643844 0.0245884600685286 -0.0223080689197184 0.0254356886827773 0.00166186774017224 0.0753971110513392 0.0419035942170154 -0.0588206881154145 0.0190678846518663 -0.636849815770544 -0.229383180281406 0.440907854477057 -0.29484476360723 0.0777845500666429 -0.0508949958355731 0.0432342477358654
"zerocrossingrate" 0.115917950365607 -0.0411499688668439 -0.196293787972267 -0.189192568937376 -0.078707738743659 -0.194097553523622 -0.279723857624812 -0.050648759667963 -0.0666316291818445 -0.0302813978839247 -0.0569079314777197 -0.0662547163749821 0.0347212679180286 0.327862028836868 -0.0698708289005078 0.0724892589528425 0.0412004701670207 -0.0980255556635112 -0.0438987473901976 0.0325218346288983 0.0146857402763108 -0.0241860084745198 -0.00674668413762286 -0.0379820711360863 0.0383056211068305 0.0250541502462375 -0.0103723075253252 -0.00599477954238042 -0.00715403224198904 0.00739139999959444 0.0172187058915868 -0.0586980671697047 -0.0457867202806002 0.0436280141481723 0.0180551473586297 -0.0147335693151372 0.0287803819398738 0.111732796096426 -0.0427769233210292 0.0975743976748553 -0.010385012009939 0.0848531392528364 -0.113987761524923 -0.00792409623049182 -0.286926969076534 -0.307797129633455 -0.00920108789988544 0.0631035535750876 0.554055306090052 0.192167327808467 -0.0626837277618501 0.0288978165371332 -0.16126191018205 -0.0655329688602503 0.0673809591252726 -0.0297732682857018 -0.0490215335367416 -0.00467731151641976 0.00593522432617166 0.0248337400864075 0.102354665371556 0.0504466261673839 0.0134343065001523 0.000184222140658885
"silence_rate_60dB" -0.07236112331672 -0.0548917468073096 -0.194164999112071 0.0153095129087373 0.0438973392744236 0.209524337169714 -0.124376162484429 -0.0318371831780201 0.053912090629396 0.0150779832566921 -0.037436396517676 -0.0482346162417916 -0.038544396272803 0.0880105344706446 0.341737432722937 0.001216552424715 -0.166333596569838 0.0934359899457652 0.332840810303119 0.241526314586102 -0.297009901469211 -0.0783156084576755 0.345255992624061 -0.197525679750608 -0.194007604330211 -0.102426099302204 0.344730072369623 0.0494751837818977 0.0656494664596618 -0.026651394510815 0.121781140269397 -0.157524974014767 0.041567106845557 -0.0721453822140843 -0.187449093431027 0.0579194236390774 0.13326933129899 -0.00119156293708149 -0.0168864598339175 0.0973140476682955 0.0171513463928414 -0.0633740512713024 0.0187965897555324 0.010131672893049 0.0291430584740897 -0.0170111922780604 0.00987601366591272 -0.0250675781668357 0.00560672210557303 -0.00833999817152245 0.0386452533523451 -0.0127721640709523 -0.0311072191228063 0.00873057940114392 0.027163511576954 -0.00786605637186584 -0.00723510049900208 -0.0426311498614058 -0.0129438727922457 0.0280588896137443 -0.0195300638088318 0.00731144357686257 0.00472589789068421 0.00274277432514491
"erbbands_kurtosis" -0.0935374889699535 0.0806184112169878 -0.0136628674046952 -0.143373289802375 -0.0545169188391677 0.134124515592254 0.00092951817461295 -0.222484809074319 -0.135746608763493 0.00758518803171472 -0.129930337666227 -0.246683406241674 0.0433100355599573 -0.0471471493455261 -0.439588617438102 -0.185296114637232 -0.125207108415243 0.185151045242214 0.122088893482146 -0.00617401366218899 0.024273630337676 0.0672700995931505 0.00355005996811283 0.000908316130004826 0.111021947189377 -0.0648219665414807 0.230218328962041 0.0399499864412634 0.186059281543266 -0.248032859764958 -0.277659214846482 0.0771962029267935 0.122235700475645 0.264948325237758 -0.0323137855730953 0.0322785054952898 0.0843102333284406 -0.193826494257157 -0.000149900391845124 -0.140447979395502 0.0846702439443426 0.00260708856112041 -0.0604469952528418 0.0318946301920618 -0.0666555480867647 -0.116772400827137 0.0235344187300581 -0.064317222573029 -0.0315590682520254 -0.037315030845017 0.184596913440354 -0.0874713190092627 -0.0948797899680213 -0.00757662265996625 0.0028449322789793 0.0268044947039707 -0.0482664434436028 -0.00656460672367206 -0.00167872360489891 -0.0197575488160958 -0.0463795343850626 -0.00517950683423531 -0.0143881221425065 0.00369084542892286
"spectral_strongpeak" -0.00795228866717909 0.0059421763686689 -0.00661259065872127 -0.127672106275824 -0.0493642706159743 -0.19220628005571 -0.257764100837986 0.00167578305967882 -0.0957089172315183 0.0919104543413968 -0.0283364640162668 -0.0181560074084587 0.0129138182304113 -0.381627565738502 0.104125725135532 0.00521405476070173 0.484381644894881 0.0715241149275745 0.497609109550029 -0.21488321967598 0.0341217372713747 0.23628957781726 0.00491235925020794 0.0605515326989621 -0.00878696938556428 -0.02609188419905 0.0291208857721884 0.0125974735027175 -0.0281552982419409 0.0660526104452622 0.00735332746274132 0.0139357330445123 -0.0471167949742507 0.0516078191696825 -0.0101113782064491 -0.032754023797183 -0.00162979417737179 0.0349925556958702 0.0672579701411126 0.0149593533377683 0.0167200069933727 -0.0288551122509898 -0.0419593011790809 0.0520446162487273 0.0533808344260664 0.17336230332216 0.0658872467584398 -0.0145818338121699 0.168201352031646 -0.0921944779145313 0.075428067114783 0.0417949595093356 -0.0237709499321372 0.00839126049763188 -0.0128276533557803 0.0214903927190965 -0.0016091778480923 0.00135145587888334 0.000161679821057439 -0.00364667030004918 -0.0018647384056614 0.00427146809817728 0.00217540981497008 -0.0179757751217177
"spectral_energy" 0.0894671588005582 0.231376781816033 0.113103182991592 -0.226610932880704 -0.0569866923816965 0.163512119535257 -0.0267437523513717 0.00599258931030598 -0.00184401371860183 -0.0361039902918205 -0.00938759527167233 -0.0351666975276061 0.0291427570891596 0.00485101042153374 0.136878727971778 0.0050277240433782 0.01740385764201 -0.110139590118122 -0.0441740805548235 0.0522023724601064 -0.0563747351385682 0.0597328821643416 0.0545398641539756 0.0192062522697326 -0.0228261778161307 0.0201452204562815 -0.0680267123709874 -0.0358200048813414 -0.0606169740945521 0.0922037749780354 0.107169800656843 0.0215304918400719 -0.0593353643876147 0.16799105010556 -0.0430451993812154 -0.0119114620076301 0.0213701079434309 0.0605952920833399 0.244253952118243 -0.150271070487211 0.0901088937053605 0.158950469591043 -0.0908776908189314 0.00541839375725037 0.0546372283864043 -0.153100024179135 -0.102530327594873 -0.109942615207997 -0.117191949971661 -0.0375957532612702 -0.00841709846184447 -0.0609388750804524 -0.0876311413700004 0.00187702196560333 0.0623980107154601 -0.020763287730922 0.0128618348534952 0.0790719175098576 0.0252946498028539 -0.0284044809292865 0.034592468600881 -0.00712347746070637 0.0050048682601289 -0.715732493574043
"average_loudness" 0.18591014597424 0.0763350743364158 0.152352253490294 0.0053705030730475 -0.0496528538953391 -0.14660717011146 0.158642324993411 -0.0794842875086115 -0.107417479611163 -0.0425335363653194 -0.0489716011379774 0.054938708961972 -0.0119068011954049 -0.0508542879430335 -0.060287841323706 0.0338853049295951 -0.028379681761238 -0.0529798278879991 0.101373996028113 0.0784116450599948 -0.0531885762284037 -0.0402292892701228 0.0303559758629363 -0.12728221327214 -0.0621848446638578 -0.0226342260189969 0.0629360502670583 0.041498221310615 -0.0104903898635005 -0.0164940494488434 -0.125431080610241 -0.247453177771973 0.0164771560736295 -0.00919407257241218 0.29454250744726 0.2546146442277 -0.168529777433765 -0.272108106602182 0.294968170299257 0.399007697657525 -0.229860530597188 -0.0232250187814931 -0.242900752888066 -0.233614610702633 0.171970618073183 -0.0263778919507137 -0.104704598294921 0.0228290933351054 0.0317403930944021 0.019560680803123 -0.0216770303064461 -0.0253759380902398 -0.0116664838106514 -0.032890041003229 -0.00519357068540937 0.012914629984885 -0.00394619921056094 0.10168006084232 0.0269369708478202 -0.0305564187226228 0.0147032999211948 -0.00973288981258851 -0.00751585400665828 -0.00574661032777612
"spectral_rolloff" 0.067513671913264 -0.0345969241982367 -0.160816280963801 -0.223052491162002 -0.0889964348190874 -0.211149827081153 -0.26988241500173 -0.0412130851559558 -0.024672234111773 -0.0449010819981508 -0.053394718328658 -0.0587161450891639 0.0291324461335988 0.422783305449279 -0.0845730589044108 0.105794413728037 0.101554958732644 -0.102823106152637 -0.143638874333746 0.113254453466829 -0.00289072406887505 -0.0664395070377155 -0.0172176578196003 -0.0508224614908671 0.00397378866505762 0.049245454125247 -0.0131427060307648 -0.000771041932589958 0.023328407409657 -0.0541344232436914 -0.0278072316907394 -0.203715042023562 0.0745400928793197 -0.0163514196298271 -0.0125294914494428 -0.0790831782087769 -0.0399790630627835 -0.129078831501355 0.0764772799254546 -0.156588216413446 0.0487954132312705 -0.111920293347016 -0.0563160300581603 0.143715905444559 0.294454718888912 0.454813355541021 0.0566962136485061 -0.0501520302490228 -0.156628258121835 -0.191673080276794 0.0948312485583677 -0.0133108632403234 0.0275887717515761 0.0117563097691937 -0.0491495299061509 -0.0247587450913025 0.0295109140297062 -0.00160711922262927 -0.00390521079655055 -0.00874384973718262 -0.0155660412122972 -0.0142584969440319 -0.00721181786456393 -0.00176030702873372
"spectral_centroid" 0.190861134778398 -0.120299208014566 -0.101809022525321 -0.0631133671937358 -0.011200377408556 0.167006389313477 0.0118877809402002 -0.0966287813101636 -0.0769305158837165 0.165363057453308 0.0318993702856491 0.104724660639612 -0.12689134790717 -0.00357446231461864 -0.0880685916981089 -0.0245291887224751 -0.0718595619839109 -0.0466372334075652 0.105174923210955 -0.0688987148392571 0.00745710647516353 0.0010549879814175 -0.0163748727072701 -0.0528251039366646 0.0370064123588383 0.0416936629665138 -0.0598948035121587 -0.00193348007873667 -0.0533264022358026 0.0603880301623311 -0.00418548229079956 -0.184819985379644 -0.179699528118192 0.132762988112579 0.0201240116207927 -0.150315111914837 -0.043474657174294 0.135680539427388 -5.04842128342883e-05 0.0174638501469527 -0.0964173896975371 -0.225691165288394 -0.0235985503650461 0.0864828440955906 -0.189198513421155 0.0285929506626385 -0.131879920301655 -0.0167214980236854 -0.114879577761921 0.0295693969125079 -0.0272968391644865 -0.248814626065399 0.00469836183279785 -0.30815367766341 -0.119358571778496 0.329070581068944 0.452232394608975 -0.143720581026671 -0.0448555965321209 -0.0669572106869732 -0.016560568677192 -0.106961272324021 -0.0145500542862074 0.000439332457858849
"pitch_salience" 0.063774779274153 -0.233039664024353 0.0244583984252465 -0.0523808614079709 -0.0517594356796517 -0.0393106461058538 0.0185229499842099 0.0464778496899488 0.00548832463922658 -0.285225854901824 -0.0969577071302668 -0.160123584708602 0.238454323255411 -0.0601107917416037 0.144360272459919 0.13405674057781 -0.210930930520885 0.129994076524396 0.0441407941748495 -0.121775244664987 0.0851054786918708 -0.0294591368813559 -0.0506408954119632 0.00916472515390085 -0.0323008436581145 -0.0271664531759915 0.0235943869383697 -0.00768244910961098 -0.0386055699966913 0.0276281538709383 -0.0476112172892422 -0.0166050669571585 -0.0765845183406116 0.111034126984996 -0.0117081244243352 -0.29450443041628 -0.0988637619194253 0.05987332390834 0.143375350939025 -0.0279614992642879 -0.0313113845713254 -0.223674104331939 -0.143686555056321 0.0631515140648741 0.0734793414379888 -0.198242021380528 -0.11151438250828 0.34856849067481 -0.123422398743206 -0.0081239058825179 0.17289102185426 0.372351206304897 -0.0389185960914498 0.123355477704126 -0.0815406703484685 -0.0306515419810344 0.0775602953414303 -0.083096905595496 -0.0244268156306337 0.00342966899145246 -0.0252166034949115 0.0575797421207976 -0.00641273885804246 0.00301210705906051
"spectral_energyband_middle_high" 0.163536921060735 -0.0913926342118982 0.115523528023591 -0.210986264337782 -0.0623369378349948 0.0216488980611077 0.12468734524254 -0.0146167002510417 0.0425714613265299 0.0387714302706898 0.0232425154121699 0.0549936858562155 -0.118361020469454 -0.00990691227728391 -0.143871290101333 -0.110645874716004 0.10488851011785 0.0767109762329488 0.0783584569808913 0.150071821911673 -0.106335189648633 -0.136256872937624 0.130370967698677 -0.0470174669450456 -0.103460370241348 -0.0505591109610563 -0.0203863872843646 -0.0132516606809881 -0.0357979244444866 0.05314497118113 0.0878605869178476 0.244225028638112 0.0839639874314938 -0.349916942061582 0.18674849369105 -0.29303275297934 0.00576252997446298 -0.208804215953197 -0.0402787341010046 -0.102591616382915 0.110580442424117 0.0171931506107788 -0.161235842343304 0.10204333822669 0.0541918119420403 -0.182881366869917 0.232758310747488 -0.100411430571726 0.0747444792002932 0.00637040265580477 -0.127844492617458 0.107790226261208 0.0167350575843825 0.0848108474632691 -0.368625522718008 0.0835328971256762 0.0862642429284788 -0.00654896476171848 -0.00239005391116989 -0.0577898545545647 0.0484694695189145 -0.0135413982552529 -0.00555565702841848 -0.0117729344089341
